TRACE 2026-01-16 00:02:54,132 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768492971018fe8000000000000008eb0e7a5511d71126797a default - - psm=i18n_fe.opera.node spanId=1672252921262895 parentSpanId=0 costInUs=4113845 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768492971018155 readSize=748 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:02:54,282 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768492974973fe8000000000000008eb0e7a5511d711f14e65 default - - psm=i18n_fe.opera.node spanId=1672252921262903 parentSpanId=0 costInUs=309208 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768492974972792 readSize=126281 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
ERROR 2026-01-16 00:02:54,477 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768492975214fe8000000000000008eb0e7a5511d7118b73e3 default - - psm=i18n_fe.opera.node spanId=1672252921262904 parentSpanId=0 costInUs=261871 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768492975215129 readSize=127245 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:02:55,722 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768492975482fe8000000000000008eb0e7a5511d7112a75d6 default - - psm=i18n_fe.opera.node spanId=1672252921262905 parentSpanId=0 costInUs=238498 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768492975483502 readSize=127353 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
ERROR 2026-01-16 00:03:22,748 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493002741fe8000000000000008eb0e7a5511d7113caab3 default - - psm=i18n_fe.opera.node spanId=1672252921262906 parentSpanId=0 costInUs=5137 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493002741863 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
TRACE 2026-01-16 00:06:37,668 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493194754fe8000000000000008eb0e7a5511d7115f894f default - - psm=i18n_fe.opera.node spanId=632581176652480 parentSpanId=0 costInUs=2911693 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493194755307 readSize=747 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:06:37,615 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493195820fe8000000000000008eb0e7a5511d711b57b02 default - - psm=i18n_fe.opera.node spanId=632581176652481 parentSpanId=0 costInUs=2794626 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493195820374 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:06:39,358 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493196919fe8000000000000008eb0e7a5511d711c47ee3 default - - psm=i18n_fe.opera.node spanId=632581176652482 parentSpanId=0 costInUs=2437775 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493196919225 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:06:39,088 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493198626fe8000000000000008eb0e7a5511d711a733e5 default - - psm=i18n_fe.opera.node spanId=632581176652485 parentSpanId=0 costInUs=1461660 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493198626340 readSize=89480 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:06:39,143 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493197683fe8000000000000008eb0e7a5511d711a52666 default - - psm=i18n_fe.opera.node spanId=632581176652483 parentSpanId=0 costInUs=2456792 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493197686208 readSize=110613 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:06:39,334 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493200094fe8000000000000008eb0e7a5511d711a443fd default - - psm=i18n_fe.opera.node spanId=632581176652487 parentSpanId=0 costInUs=239126 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493200094874 readSize=1043 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:06:40,507 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493198025fe8000000000000008eb0e7a5511d71180771a default - - psm=i18n_fe.opera.node spanId=632581176652484 parentSpanId=0 costInUs=2476184 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493198030816 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:06:40,549 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493200385fe8000000000000008eb0e7a5511d71141831a default - - psm=i18n_fe.opera.node spanId=632581176652488 parentSpanId=0 costInUs=163292 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493200385708 readSize=1043 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:06:40,850 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493199364fe8000000000000008eb0e7a5511d711ffb87c default - - psm=i18n_fe.opera.node spanId=632581176652486 parentSpanId=0 costInUs=1484881 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493199365119 readSize=120021 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:06:40,015 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493200854fe8000000000000008eb0e7a5511d7115e002e default - - psm=i18n_fe.opera.node spanId=632581176652490 parentSpanId=0 costInUs=160375 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493200854625 readSize=1043 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:06:41,652 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493200514fe8000000000000008eb0e7a5511d7112e0ecd default - - psm=i18n_fe.opera.node spanId=632581176652489 parentSpanId=0 costInUs=1136966 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493200515034 readSize=106317 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:06:41,823 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493201657fe8000000000000008eb0e7a5511d711c3318b default - - psm=i18n_fe.opera.node spanId=632581176652491 parentSpanId=0 costInUs=165881 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493201657119 readSize=1043 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
ERROR 2026-01-16 00:06:52,722 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493212709fe8000000000000008eb0e7a5511d711f477d8 default - - psm=i18n_fe.opera.node spanId=632581176652492 parentSpanId=0 costInUs=7266 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493212712734 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:07:22,601 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493242586fe8000000000000008eb0e7a5511d7113d303c default - - psm=i18n_fe.opera.node spanId=632581176652493 parentSpanId=0 costInUs=12546 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493242587454 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:07:52,590 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493272587fe8000000000000008eb0e7a5511d711cc0988 default - - psm=i18n_fe.opera.node spanId=632581176652494 parentSpanId=0 costInUs=32 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493272588968 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:08:22,587 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493302584fe8000000000000008eb0e7a5511d7117fab59 default - - psm=i18n_fe.opera.node spanId=632581176652495 parentSpanId=0 costInUs=-548 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493302587548 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:08:52,586 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493332584fe8000000000000008eb0e7a5511d7111e13e5 default - - psm=i18n_fe.opera.node spanId=632581176652496 parentSpanId=0 costInUs=-1353 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493332587353 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
TRACE 2026-01-16 00:10:40,937 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493437648fe8000000000000008eb0e7a5511d711665042 default - - psm=i18n_fe.opera.node spanId=1712605699856137 parentSpanId=0 costInUs=3287584 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493437648416 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:10:40,771 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493438718fe8000000000000008eb0e7a5511d71115983a default - - psm=i18n_fe.opera.node spanId=1712605699856138 parentSpanId=0 costInUs=3052924 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493438718076 readSize=748 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:10:42,511 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493440957fe8000000000000008eb0e7a5511d711e85d7c default - - psm=i18n_fe.opera.node spanId=1712605699856141 parentSpanId=0 costInUs=1553610 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493440957390 readSize=111525 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:10:42,755 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493442519fe8000000000000008eb0e7a5511d7114511f5 default - - psm=i18n_fe.opera.node spanId=1712605699856143 parentSpanId=0 costInUs=235726 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493442519274 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:10:42,787 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493439808fe8000000000000008eb0e7a5511d7110fe8b3 default - - psm=i18n_fe.opera.node spanId=1712605699856139 parentSpanId=0 costInUs=2978731 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493439808269 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:10:42,136 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493441784fe8000000000000008eb0e7a5511d711616568 default - - psm=i18n_fe.opera.node spanId=1712605699856142 parentSpanId=0 costInUs=1352274 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493441783726 readSize=101501 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:10:42,377 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493443141fe8000000000000008eb0e7a5511d71126ee72 default - - psm=i18n_fe.opera.node spanId=1712605699856145 parentSpanId=0 costInUs=234475 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493443142525 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:10:42,430 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493440908fe8000000000000008eb0e7a5511d7111cd64a default - - psm=i18n_fe.opera.node spanId=1712605699856140 parentSpanId=0 costInUs=2522137 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493440907863 readSize=749 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:10:43,542 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493442835fe8000000000000008eb0e7a5511d7115c9e58 default - - psm=i18n_fe.opera.node spanId=1712605699856144 parentSpanId=0 costInUs=707393 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493442834607 readSize=127493 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:10:43,786 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493443571fe8000000000000008eb0e7a5511d7117405d6 default - - psm=i18n_fe.opera.node spanId=1712605699856147 parentSpanId=0 costInUs=213981 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493443571019 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:10:43,006 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493443436fe8000000000000008eb0e7a5511d7117cf765 default - - psm=i18n_fe.opera.node spanId=1712605699856146 parentSpanId=0 costInUs=570233 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493443435767 readSize=72192 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:10:43,258 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493444011fe8000000000000008eb0e7a5511d711eee3d1 default - - psm=i18n_fe.opera.node spanId=1712605699856148 parentSpanId=0 costInUs=246741 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493444011259 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
ERROR 2026-01-16 00:10:52,694 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493452692fe8000000000000008eb0e7a5511d711ce9ad0 default - - psm=i18n_fe.opera.node spanId=1712605699856149 parentSpanId=0 costInUs=578 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493452692422 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:11:22,641 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493482607fe8000000000000008eb0e7a5511d711529c97 default - - psm=i18n_fe.opera.node spanId=1712605699856150 parentSpanId=0 costInUs=22759 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493482611241 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:11:52,688 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493512668fe8000000000000008eb0e7a5511d7117880f6 default - - psm=i18n_fe.opera.node spanId=1712605699856151 parentSpanId=0 costInUs=10478 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493512671522 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
ERROR 2026-01-16 00:12:22,582 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493542578fe8000000000000008eb0e7a5511d71160c354 default - - psm=i18n_fe.opera.node spanId=1071112249962096 parentSpanId=0 costInUs=2396 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493542578604 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
TRACE 2026-01-16 00:12:24,941 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493542077fe8000000000000008eb0e7a5511d711943424 default - - psm=i18n_fe.opera.node spanId=1071112249962095 parentSpanId=0 costInUs=2862628 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493542078372 readSize=748 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:12:24,645 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493543150fe8000000000000008eb0e7a5511d71198a151 default - - psm=i18n_fe.opera.node spanId=1071112249962097 parentSpanId=0 costInUs=2494817 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493543150183 readSize=748 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/ai/image http.host=localhost:3000 _http_route=/api/ai/image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=AiController_postImage type=rpcAccess 
TRACE 2026-01-16 00:12:26,200 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493544951fe8000000000000008eb0e7a5511d7119b06d5 default - - psm=i18n_fe.opera.node spanId=1071112249962098 parentSpanId=0 costInUs=1248881 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493544951119 readSize=102041 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:12:26,519 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493546209fe8000000000000008eb0e7a5511d711895af2 default - - psm=i18n_fe.opera.node spanId=1071112249962100 parentSpanId=0 costInUs=307367 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493546209633 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
TRACE 2026-01-16 00:12:26,041 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493545660fe8000000000000008eb0e7a5511d711791078 default - - psm=i18n_fe.opera.node spanId=1071112249962099 parentSpanId=0 costInUs=1379924 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493545661076 readSize=84144 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/save-image http.host=localhost:3000 _http_route=/api/save-image _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=SaveImageController_postSaveImage type=rpcAccess 
TRACE 2026-01-16 00:12:26,190 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493547048fe8000000000000008eb0e7a5511d7113c2149 default - - psm=i18n_fe.opera.node spanId=1071112249962101 parentSpanId=0 costInUs=141458 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=200 startAt=1768493547048542 readSize=1048 env=prod stress_tag=- from= from_cluster= from_idc= http.method=POST http.url=/api/history http.host=localhost:3000 _http_route=/api/history _http_method=POST mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=200 sampled=true localMethod=HistoryController_postHistory type=rpcAccess 
ERROR 2026-01-16 00:12:52,585 v1(7) access.js:0 10.75.169.211 i18n_fe.opera.node 021768493572582fe8000000000000008eb0e7a5511d711c92e53 default - - psm=i18n_fe.opera.node spanId=1071112249962102 parentSpanId=0 costInUs=784 remoteMethod=- remoteCluster=default remoteService=- remoteAddress=- statusCode=500 startAt=1768493572584216 readSize=577 env=prod stress_tag=- from= from_cluster= from_idc= http.method=GET http.url=/api/check-google-api http.host=localhost:3000 _http_route=/api/check-google-api _http_method=GET mesh=0 client_ip=::1 request.env=prod http.param= http.status_code=500 sampled=true localMethod=CheckGoogleApiController_getStatus type=rpcAccess 
